user_id,event_name,event_time,amount
315,app_open_return,2024-01-11,
316,add_money,2024-01-28,623.0
316,make_payment,2024-01-29,193.0
316,app_open_return,2024-01-31,
317,app_open_initial,2024-01-27,
317,add_money,2024-01-28,783.0
318,app_open_initial,2024-01-21,
318,add_money,2024-01-22,445.0
318,make_payment,2024-01-24,150.0
318,app_open_return,2024-01-28,
319,app_open_initial,2024-01-30,
319,add_money,2024-02-01,271.0
319,make_payment,2024-02-02,177.0
319,app_open_return,2024-02-06,
320,app_open_initial,2024-01-29,
320,app_open_return,2024-02-03,
321,app_open_initial,2024-03-05,
321,add_money,2024-03-06,887.0
322,app_open_initial,2024-03-09,
322,add_money,2024-03-09,726.0
322,make_payment,2024-03-10,129.0
322,app_open_return,2024-03-15,
323,app_open_initial,2024-03-02,
323,add_money,2024-03-02,266.0
324,app_open_initial,2024-02-17,
324,add_money,2024-02-17,279.0
324,make_payment,2024-02-20,79.0
327,app_open_initial,2024-02-04,
327,add_money,2024-02-06,449.0
327,make_payment,2024-02-06,39.0
327,set_up_direct_debit,2024-02-08,
328,app_open_initial,2024-03-05,
328,add_money,2024-03-07,550.0
328,make_payment,2024-03-08,163.0
329,app_open_initial,2024-02-19,
329,add_money,2024-02-21,284.0
329,make_payment,2024-02-23,89.0
329,app_open_return,2024-02-23,
330,add_money,2024-01-19,499.0
331,app_open_initial,2024-02-13,
332,app_open_initial,2024-01-31,
332,add_money,2024-02-01,950.0
333,app_open_initial,2024-02-15,
333,add_money,2024-02-16,970.0
334,app_open_initial,2024-01-06,
334,add_money,2024-01-07,937.0
334,app_open_return,2024-01-12,
335,app_open_initial,2024-02-06,
335,add_money,2024-02-06,231.0
335,make_payment,2024-02-08,69.0
336,app_open_initial,2024-01-25,
336,add_money,2024-01-25,992.0
336,make_payment,2024-01-26,146.0
336,set_up_direct_debit,2024-01-27,
337,app_open_initial,2024-02-15,
337,add_money,2024-02-18,167.0
338,app_open_initial,2024-02-23,
338,add_money,2024-02-22,883.0
339,add_money,2024-03-03,925.0
339,make_payment,2024-03-04,152.0
339,set_up_direct_debit,2024-03-07,
339,app_open_return,2024-03-02,
340,app_open_initial,2024-03-04,
340,add_money,2024-03-04,879.0
341,add_money,2024-03-27,230.0
342,app_open_initial,2024-02-01,
342,add_money,2024-02-02,514.0
343,app_open_initial,2024-03-27,
343,add_money,2024-03-28,325.0
343,make_payment,2024-03-28,123.0
344,add_money,2024-02-03,572.0
345,app_open_initial,2024-03-07,
345,add_money,2024-03-08,777.0
345,make_payment,2024-03-11,19.0
345,set_up_direct_debit,2024-03-13,
346,app_open_initial,2024-01-19,
346,add_money,2024-01-21,968.0
347,app_open_initial,2024-01-26,
347,add_money,2024-01-26,88.0
347,make_payment,2024-01-29,129.0
347,set_up_direct_debit,2024-02-01,
347,app_open_return,2024-02-01,
348,add_money,2024-02-24,432.0
349,app_open_initial,2024-02-27,
349,add_money,2024-03-01,351.0
349,app_open_return,2024-03-05,
350,app_open_initial,2024-03-08,
350,add_money,2024-03-09,989.0
350,make_payment,2024-03-10,91.0
350,set_up_direct_debit,2024-03-12,
351,app_open_initial,2024-02-15,
351,add_money,2024-02-18,275.0
351,make_payment,2024-02-18,93.0
352,app_open_initial,2024-01-24,
352,add_money,2024-01-26,880.0
352,make_payment,2024-01-26,85.0
353,app_open_initial,2024-02-01,
353,add_money,2024-02-04,250.0
353,make_payment,2024-02-07,42.0
353,app_open_return,2024-02-05,
354,app_open_initial,2024-02-17,
354,add_money,2024-02-19,236.0
354,app_open_return,2024-02-22,
356,app_open_initial,2024-01-24,
356,add_money,2024-01-25,359.0
356,make_payment,2024-01-27,76.0
357,app_open_initial,2024-03-07,
358,add_money,2024-01-28,787.0
359,app_open_initial,2024-01-02,
359,add_money,2024-01-02,55.0
359,make_payment,2024-01-04,142.0
359,app_open_return,2024-01-04,
360,app_open_initial,2024-03-30,
360,add_money,2024-03-31,357.0
360,app_open_return,2024-04-06,
361,app_open_initial,2024-01-18,
361,add_money,2024-01-18,437.0
361,make_payment,2024-01-20,174.0
362,app_open_initial,2024-02-03,
362,add_money,2024-02-02,960.0
362,make_payment,2024-02-05,62.0
362,set_up_direct_debit,2024-02-07,
362,app_open_return,2024-02-09,
363,app_open_initial,2024-01-09,
363,add_money,2024-01-11,830.0
363,make_payment,2024-01-11,160.0
363,app_open_return,2024-01-12,
364,app_open_initial,2024-02-12,
364,add_money,2024-02-14,62.0
365,app_open_initial,2024-02-17,
365,add_money,2024-02-18,710.0
365,make_payment,2024-02-18,172.0
365,set_up_direct_debit,2024-02-20,
366,app_open_initial,2024-02-08,
366,add_money,2024-02-11,741.0
366,make_payment,2024-02-11,56.0
367,app_open_initial,2024-02-11,
367,add_money,2024-02-11,849.0
367,make_payment,2024-02-11,189.0
367,set_up_direct_debit,2024-02-13,
367,app_open_return,2024-02-13,
368,app_open_initial,2024-01-27,
368,add_money,2024-01-28,664.0
368,make_payment,2024-01-28,164.0
369,app_open_initial,2024-02-20,
369,add_money,2024-02-20,663.0
369,make_payment,2024-02-23,58.0
369,set_up_direct_debit,2024-02-23,
369,app_open_return,2024-02-23,
370,app_open_initial,2024-01-25,
371,add_money,2024-01-24,55.0
372,app_open_initial,2024-01-13,
372,add_money,2024-01-16,629.0
372,make_payment,2024-01-16,47.0
372,set_up_direct_debit,2024-01-16,
372,app_open_return,2024-01-15,
373,app_open_initial,2024-02-29,
373,add_money,2024-03-02,235.0
373,make_payment,2024-03-03,108.0
373,set_up_direct_debit,2024-03-06,
373,app_open_return,2024-03-03,
374,add_money,2024-01-10,521.0
374,make_payment,2024-01-13,170.0
374,set_up_direct_debit,2024-01-13,
374,app_open_return,2024-01-12,
375,app_open_initial,2024-02-26,
376,app_open_initial,2024-02-06,
376,add_money,2024-02-06,122.0
377,app_open_initial,2024-02-14,
377,add_money,2024-02-16,332.0
377,make_payment,2024-02-18,167.0
377,set_up_direct_debit,2024-02-18,
377,app_open_return,2024-02-17,
378,add_money,2024-01-23,520.0
378,make_payment,2024-01-26,187.0
378,set_up_direct_debit,2024-01-27,
378,app_open_return,2024-01-27,
379,add_money,2024-03-08,482.0
379,app_open_return,2024-03-11,
380,app_open_initial,2024-01-09,
380,add_money,2024-01-09,299.0
380,make_payment,2024-01-11,50.0
381,app_open_initial,2024-01-17,
382,app_open_initial,2024-01-15,
382,add_money,2024-01-14,788.0
383,add_money,2024-03-16,229.0
383,make_payment,2024-03-18,65.0
383,app_open_return,2024-03-22,
384,app_open_initial,2024-03-28,
384,add_money,2024-03-28,910.0
384,make_payment,2024-03-30,6.0
384,app_open_return,2024-04-03,
385,add_money,2024-01-17,651.0
386,app_open_initial,2024-03-06,
387,app_open_initial,2024-02-01,
387,add_money,2024-02-04,544.0
387,make_payment,2024-02-06,56.0
387,set_up_direct_debit,2024-02-06,
387,app_open_return,2024-02-07,
388,app_open_initial,2024-03-27,
388,add_money,2024-03-28,743.0
389,app_open_initial,2024-03-03,
389,add_money,2024-03-06,751.0
390,app_open_initial,2024-03-26,
391,add_money,2024-02-21,288.0
391,make_payment,2024-02-23,58.0
392,app_open_initial,2024-01-26,
393,add_money,2024-02-27,979.0
393,make_payment,2024-02-27,24.0
393,set_up_direct_debit,2024-02-29,
393,app_open_return,2024-03-01,
394,app_open_initial,2024-03-03,
394,add_money,2024-03-03,952.0
394,make_payment,2024-03-05,147.0
395,app_open_initial,2024-03-02,
395,add_money,2024-03-05,661.0
396,app_open_initial,2024-01-23,
396,add_money,2024-01-22,376.0
396,make_payment,2024-01-22,103.0
396,app_open_return,2024-01-25,
397,app_open_initial,2024-02-27,
397,add_money,2024-02-29,885.0
397,app_open_return,2024-03-05,
398,app_open_initial,2024-02-28,
398,add_money,2024-02-27,243.0
398,app_open_return,2024-03-02,
399,app_open_initial,2024-03-26,
399,add_money,2024-03-29,632.0
400,app_open_initial,2024-02-18,
400,add_money,2024-02-19,507.0
400,make_payment,2024-02-20,121.0
401,app_open_initial,2024-02-21,
401,add_money,2024-02-22,951.0
401,app_open_return,2024-02-26,
402,app_open_initial,2024-02-11,
402,add_money,2024-02-12,195.0
402,make_payment,2024-02-13,100.0
402,set_up_direct_debit,2024-02-14,
402,app_open_return,2024-02-15,
403,app_open_initial,2024-03-11,
403,add_money,2024-03-10,145.0
404,app_open_initial,2024-01-15,
405,app_open_initial,2024-02-23,
405,add_money,2024-02-26,808.0
405,make_payment,2024-02-28,7.0
405,app_open_return,2024-03-01,
406,app_open_initial,2024-02-29,
406,add_money,2024-02-29,840.0
406,make_payment,2024-02-29,179.0
406,app_open_return,2024-03-07,
407,app_open_initial,2024-01-09,
407,add_money,2024-01-11,544.0
408,app_open_initial,2024-02-23,
408,add_money,2024-02-24,986.0
408,make_payment,2024-02-26,120.0
408,set_up_direct_debit,2024-02-27,
408,app_open_return,2024-02-26,
409,app_open_initial,2024-03-01,
410,app_open_initial,2024-01-06,
410,add_money,2024-01-05,859.0
410,app_open_return,2024-01-07,
411,app_open_initial,2024-03-08,
411,add_money,2024-03-09,705.0
411,make_payment,2024-03-12,179.0
411,set_up_direct_debit,2024-03-13,
411,app_open_return,2024-03-14,
412,app_open_initial,2024-01-07,
412,add_money,2024-01-08,972.0
413,add_money,2024-02-17,624.0
413,make_payment,2024-02-20,145.0
414,app_open_initial,2024-02-25,
414,add_money,2024-02-27,886.0
414,make_payment,2024-03-01,32.0
414,set_up_direct_debit,2024-03-03,
415,app_open_initial,2024-02-10,
415,add_money,2024-02-11,229.0
415,make_payment,2024-02-11,33.0
415,set_up_direct_debit,2024-02-14,
415,app_open_return,2024-02-14,
416,app_open_initial,2024-02-22,
416,add_money,2024-02-21,76.0
417,app_open_initial,2024-01-16,
417,add_money,2024-01-17,273.0
417,app_open_return,2024-01-21,
418,app_open_initial,2024-01-13,
418,add_money,2024-01-13,476.0
420,app_open_initial,2024-01-19,
420,add_money,2024-01-22,288.0
420,app_open_return,2024-01-24,
421,app_open_initial,2024-01-17,
421,add_money,2024-01-18,636.0
421,make_payment,2024-01-19,72.0
421,set_up_direct_debit,2024-01-20,
421,app_open_return,2024-01-19,
422,app_open_initial,2024-03-03,
422,add_money,2024-03-04,527.0
422,make_payment,2024-03-06,189.0
423,add_money,2024-01-21,933.0
423,make_payment,2024-01-22,64.0
424,app_open_initial,2024-02-27,
425,app_open_initial,2024-02-24,
425,add_money,2024-02-26,459.0
426,app_open_initial,2024-03-30,
427,app_open_initial,2024-03-31,
427,add_money,2024-03-31,841.0
427,app_open_return,2024-04-03,
428,add_money,2024-03-02,244.0
428,make_payment,2024-03-03,31.0
429,app_open_initial,2024-01-24,
429,add_money,2024-01-26,727.0
429,make_payment,2024-01-29,129.0
430,app_open_initial,2024-01-10,
430,add_money,2024-01-10,352.0
430,make_payment,2024-01-13,26.0
430,set_up_direct_debit,2024-01-14,
430,app_open_return,2024-01-11,
431,add_money,2024-01-12,371.0
431,make_payment,2024-01-12,80.0
431,set_up_direct_debit,2024-01-13,
431,app_open_return,2024-01-15,
432,app_open_initial,2024-01-01,
432,add_money,2024-01-01,484.0
432,app_open_return,2024-01-05,
433,app_open_initial,2024-02-27,
433,app_open_return,2024-03-03,
434,app_open_initial,2024-01-02,
434,add_money,2024-01-04,966.0
434,make_payment,2024-01-05,105.0
434,app_open_return,2024-01-04,
435,app_open_initial,2024-02-04,
436,app_open_initial,2024-02-17,
436,add_money,2024-02-20,489.0
437,app_open_initial,2024-03-30,
437,add_money,2024-03-31,529.0
437,app_open_return,2024-04-04,
438,app_open_initial,2024-01-02,
438,add_money,2024-01-03,767.0
439,app_open_initial,2024-01-17,
439,add_money,2024-01-17,849.0
440,app_open_initial,2024-03-02,
440,add_money,2024-03-01,844.0
440,make_payment,2024-03-04,127.0
440,set_up_direct_debit,2024-03-06,
440,app_open_return,2024-03-05,
441,app_open_initial,2024-03-04,
441,add_money,2024-03-05,849.0
442,app_open_initial,2024-03-03,
442,add_money,2024-03-05,458.0
442,make_payment,2024-03-06,177.0
442,app_open_return,2024-03-05,
443,app_open_initial,2024-03-09,
443,add_money,2024-03-11,615.0
443,make_payment,2024-03-11,58.0
444,app_open_initial,2024-01-22,
444,add_money,2024-01-22,160.0
444,make_payment,2024-01-23,161.0
445,app_open_initial,2024-03-07,
445,add_money,2024-03-09,758.0
446,app_open_initial,2024-03-16,
447,add_money,2024-01-28,702.0
448,app_open_initial,2024-01-16,
448,add_money,2024-01-17,92.0
448,make_payment,2024-01-20,46.0
448,app_open_return,2024-01-20,
449,app_open_initial,2024-02-20,
449,add_money,2024-02-22,801.0
449,make_payment,2024-02-25,187.0
449,set_up_direct_debit,2024-02-26,
449,app_open_return,2024-02-24,
450,app_open_initial,2024-03-26,
450,add_money,2024-03-27,991.0
451,app_open_initial,2024-02-26,
452,app_open_initial,2024-01-30,
452,add_money,2024-01-31,366.0
453,app_open_initial,2024-03-19,
453,add_money,2024-03-18,470.0
453,make_payment,2024-03-21,125.0
454,app_open_initial,2024-03-10,
454,add_money,2024-03-11,529.0
455,app_open_initial,2024-02-17,
455,add_money,2024-02-16,840.0
455,make_payment,2024-02-18,115.0
455,set_up_direct_debit,2024-02-18,
455,app_open_return,2024-02-20,
456,app_open_initial,2024-03-03,
456,add_money,2024-03-03,397.0
457,app_open_initial,2024-03-09,
458,add_money,2024-03-18,608.0
459,app_open_initial,2024-01-17,
460,app_open_initial,2024-03-31,
460,add_money,2024-03-31,699.0
460,make_payment,2024-04-03,129.0
460,set_up_direct_debit,2024-04-05,
460,app_open_return,2024-04-01,
461,app_open_initial,2024-03-31,
461,add_money,2024-03-30,693.0
461,make_payment,2024-03-31,8.0
462,add_money,2024-02-17,969.0
463,app_open_initial,2024-03-25,
463,add_money,2024-03-25,707.0
463,make_payment,2024-03-25,20.0
464,app_open_initial,2024-02-08,
464,add_money,2024-02-11,991.0
465,app_open_initial,2024-02-03,
465,add_money,2024-02-03,157.0
466,app_open_initial,2024-01-23,
468,app_open_initial,2024-03-10,
469,app_open_initial,2024-02-04,
470,app_open_initial,2024-02-21,
470,add_money,2024-02-22,204.0
470,make_payment,2024-02-23,153.0
470,set_up_direct_debit,2024-02-23,
470,app_open_return,2024-02-28,
471,app_open_initial,2024-01-11,
471,add_money,2024-01-10,221.0
471,make_payment,2024-01-12,139.0
471,app_open_return,2024-01-16,
473,app_open_initial,2024-02-27,
473,add_money,2024-02-27,147.0
474,app_open_initial,2024-01-02,
474,add_money,2024-01-03,234.0
474,make_payment,2024-01-05,148.0
474,app_open_return,2024-01-06,
475,app_open_initial,2024-03-09,
475,add_money,2024-03-09,711.0
475,make_payment,2024-03-11,46.0
475,set_up_direct_debit,2024-03-13,
475,app_open_return,2024-03-12,
476,app_open_initial,2024-01-04,
476,add_money,2024-01-06,388.0
476,app_open_return,2024-01-08,
477,app_open_initial,2024-01-16,
478,add_money,2024-01-25,389.0
478,make_payment,2024-01-27,89.0
478,set_up_direct_debit,2024-01-30,
478,app_open_return,2024-01-30,
479,add_money,2024-03-21,382.0
479,make_payment,2024-03-23,19.0
480,add_money,2024-01-05,50.0
480,make_payment,2024-01-08,114.0
480,app_open_return,2024-01-05,
481,app_open_initial,2024-02-01,
481,add_money,2024-02-02,417.0
481,app_open_return,2024-02-05,
482,app_open_initial,2024-03-24,
483,app_open_initial,2024-01-25,
483,add_money,2024-01-26,493.0
483,make_payment,2024-01-29,183.0
483,set_up_direct_debit,2024-02-01,
483,app_open_return,2024-01-29,
484,app_open_initial,2024-01-13,
484,add_money,2024-01-13,372.0
485,add_money,2024-02-19,318.0
485,make_payment,2024-02-22,122.0
485,app_open_return,2024-02-22,
486,app_open_initial,2024-02-05,
486,add_money,2024-02-07,544.0
486,make_payment,2024-02-09,187.0
487,app_open_initial,2024-02-03,
488,app_open_initial,2024-02-02,
488,add_money,2024-02-04,775.0
488,make_payment,2024-02-05,23.0
488,set_up_direct_debit,2024-02-07,
488,app_open_return,2024-02-07,
489,app_open_initial,2024-03-01,
489,add_money,2024-03-04,302.0
489,make_payment,2024-03-04,158.0
490,app_open_initial,2024-02-21,
490,add_money,2024-02-22,359.0
490,make_payment,2024-02-25,167.0
490,app_open_return,2024-02-25,
491,app_open_initial,2024-02-13,
492,add_money,2024-01-14,676.0
493,app_open_initial,2024-03-08,
494,app_open_initial,2024-03-05,
494,add_money,2024-03-07,908.0
494,app_open_return,2024-03-09,
495,app_open_initial,2024-02-02,
495,add_money,2024-02-03,481.0
496,app_open_initial,2024-02-09,
496,add_money,2024-02-09,139.0
496,app_open_return,2024-02-11,
497,app_open_initial,2024-03-14,
497,app_open_return,2024-03-19,
498,app_open_initial,2024-02-12,
498,add_money,2024-02-12,183.0
498,app_open_return,2024-02-19,
499,app_open_initial,2024-02-14,
499,add_money,2024-02-15,552.0
499,app_open_return,2024-02-17,
500,app_open_initial,2024-01-29,
500,add_money,2024-02-01,798.0
500,make_payment,2024-02-01,157.0
500,set_up_direct_debit,2024-02-04,
500,app_open_return,2024-02-01,
501,add_money,2024-01-15,968.0
501,make_payment,2024-01-18,186.0
502,app_open_initial,2024-01-13,
502,add_money,2024-01-15,488.0
502,make_payment,2024-01-15,129.0
503,app_open_initial,2024-02-15,
503,add_money,2024-02-17,336.0
503,make_payment,2024-02-18,22.0
503,set_up_direct_debit,2024-02-21,
503,app_open_return,2024-02-20,
504,app_open_initial,2024-01-02,
504,add_money,2024-01-03,437.0
504,make_payment,2024-01-05,103.0
505,app_open_initial,2024-02-04,
505,add_money,2024-02-05,654.0
506,app_open_initial,2024-03-27,
506,add_money,2024-03-29,545.0
506,make_payment,2024-04-01,13.0
506,set_up_direct_debit,2024-04-03,
506,app_open_return,2024-04-02,
507,app_open_initial,2024-03-22,
507,add_money,2024-03-24,598.0
507,make_payment,2024-03-27,77.0
507,app_open_return,2024-03-26,
508,app_open_initial,2024-03-31,
508,app_open_return,2024-04-05,
509,app_open_initial,2024-01-08,
510,app_open_initial,2024-01-27,
510,add_money,2024-01-26,542.0
511,app_open_initial,2024-03-15,
511,add_money,2024-03-16,747.0
511,make_payment,2024-03-18,122.0
511,set_up_direct_debit,2024-03-18,
511,app_open_return,2024-03-18,
512,app_open_initial,2024-03-31,
512,add_money,2024-04-02,433.0
513,app_open_initial,2024-02-03,
513,add_money,2024-02-04,994.0
514,app_open_initial,2024-01-07,
514,add_money,2024-01-09,281.0
514,app_open_return,2024-01-12,
515,app_open_initial,2024-03-08,
515,add_money,2024-03-08,56.0
516,app_open_initial,2024-02-28,
516,add_money,2024-02-28,334.0
516,make_payment,2024-03-01,85.0
516,app_open_return,2024-03-02,
517,app_open_initial,2024-03-16,
518,app_open_initial,2024-01-30,
518,add_money,2024-01-30,233.0
518,make_payment,2024-02-01,76.0
518,app_open_return,2024-02-05,
519,add_money,2024-02-05,718.0
520,app_open_initial,2024-03-29,
520,add_money,2024-03-29,665.0
521,app_open_initial,2024-01-21,
521,add_money,2024-01-21,172.0
522,app_open_initial,2024-02-06,
522,add_money,2024-02-07,432.0
522,make_payment,2024-02-10,137.0
523,add_money,2024-01-11,496.0
524,app_open_initial,2024-03-14,
524,add_money,2024-03-15,899.0
524,make_payment,2024-03-16,83.0
524,set_up_direct_debit,2024-03-18,
524,app_open_return,2024-03-18,
525,app_open_initial,2024-01-24,
525,add_money,2024-01-26,410.0
525,make_payment,2024-01-29,100.0
526,add_money,2024-03-05,495.0
526,make_payment,2024-03-06,125.0
526,set_up_direct_debit,2024-03-07,
526,app_open_return,2024-03-10,
527,app_open_initial,2024-02-19,
527,add_money,2024-02-19,63.0
527,app_open_return,2024-02-20,
528,app_open_initial,2024-02-05,
528,add_money,2024-02-05,389.0
528,make_payment,2024-02-05,26.0
528,set_up_direct_debit,2024-02-08,
529,app_open_initial,2024-03-22,
529,add_money,2024-03-23,552.0
530,app_open_initial,2024-01-25,
530,add_money,2024-01-24,374.0
530,make_payment,2024-01-27,20.0
531,app_open_initial,2024-01-24,
531,add_money,2024-01-23,924.0
532,app_open_initial,2024-03-02,
532,add_money,2024-03-04,927.0
533,app_open_initial,2024-02-06,
533,add_money,2024-02-09,174.0
533,make_payment,2024-02-11,63.0
534,app_open_initial,2024-01-13,
535,app_open_initial,2024-02-25,
535,add_money,2024-02-27,674.0
535,make_payment,2024-02-28,186.0
535,set_up_direct_debit,2024-02-28,
535,app_open_return,2024-03-01,
536,app_open_initial,2024-01-13,
536,add_money,2024-01-14,548.0
536,make_payment,2024-01-15,62.0
536,set_up_direct_debit,2024-01-17,
536,app_open_return,2024-01-16,
537,app_open_initial,2024-01-24,
537,add_money,2024-01-23,117.0
538,app_open_initial,2024-03-29,
538,add_money,2024-03-29,812.0
538,make_payment,2024-03-30,183.0
538,set_up_direct_debit,2024-03-31,
538,app_open_return,2024-04-02,
539,app_open_initial,2024-01-30,
540,app_open_initial,2024-01-17,
540,add_money,2024-01-19,746.0
540,make_payment,2024-01-21,66.0
541,add_money,2024-03-02,603.0
541,make_payment,2024-03-04,162.0
541,set_up_direct_debit,2024-03-06,
542,app_open_initial,2024-03-24,
542,add_money,2024-03-25,489.0
542,make_payment,2024-03-28,123.0
542,set_up_direct_debit,2024-03-31,
542,app_open_return,2024-03-27,
543,app_open_initial,2024-03-30,
544,app_open_initial,2024-03-26,
544,add_money,2024-03-26,577.0
544,make_payment,2024-03-26,58.0
544,set_up_direct_debit,2024-03-29,
544,app_open_return,2024-03-31,
546,add_money,2024-03-01,157.0
546,make_payment,2024-03-02,82.0
547,app_open_initial,2024-01-20,
547,add_money,2024-01-19,701.0
548,app_open_initial,2024-02-19,
548,add_money,2024-02-19,247.0
548,app_open_return,2024-02-20,
549,app_open_initial,2024-01-13,
549,add_money,2024-01-14,93.0
550,app_open_initial,2024-03-01,
550,add_money,2024-03-01,118.0
550,make_payment,2024-03-03,126.0
550,set_up_direct_debit,2024-03-05,
550,app_open_return,2024-03-08,
551,app_open_initial,2024-01-19,
551,add_money,2024-01-21,462.0
551,make_payment,2024-01-21,173.0
552,app_open_initial,2024-03-17,
553,app_open_initial,2024-01-10,
553,add_money,2024-01-11,59.0
553,make_payment,2024-01-12,162.0
553,app_open_return,2024-01-11,
554,app_open_initial,2024-03-11,
554,add_money,2024-03-12,868.0
555,app_open_initial,2024-01-28,
555,add_money,2024-01-31,770.0
555,make_payment,2024-02-02,190.0
555,set_up_direct_debit,2024-02-05,
555,app_open_return,2024-02-03,
556,app_open_initial,2024-03-18,
556,add_money,2024-03-21,496.0
557,app_open_initial,2024-02-22,
557,add_money,2024-02-22,90.0
557,make_payment,2024-02-25,114.0
557,set_up_direct_debit,2024-02-25,
557,app_open_return,2024-02-23,
558,app_open_initial,2024-03-23,
558,add_money,2024-03-26,698.0
558,make_payment,2024-03-26,121.0
559,app_open_initial,2024-01-16,
559,add_money,2024-01-18,974.0
560,app_open_initial,2024-03-10,
560,add_money,2024-03-09,131.0
560,make_payment,2024-03-10,181.0
560,set_up_direct_debit,2024-03-13,
561,app_open_initial,2024-01-13,
561,add_money,2024-01-15,314.0
561,make_payment,2024-01-17,19.0
561,set_up_direct_debit,2024-01-19,
561,app_open_return,2024-01-17,
562,app_open_initial,2024-01-26,
562,add_money,2024-01-28,482.0
562,make_payment,2024-01-28,135.0
563,app_open_initial,2024-02-21,
563,add_money,2024-02-24,880.0
564,app_open_initial,2024-03-26,
564,add_money,2024-03-25,679.0
565,app_open_initial,2024-02-22,
565,add_money,2024-02-22,610.0
565,make_payment,2024-02-23,148.0
566,app_open_initial,2024-01-24,
566,add_money,2024-01-25,282.0
566,make_payment,2024-01-26,94.0
566,app_open_return,2024-01-25,
567,app_open_initial,2024-01-16,
567,add_money,2024-01-19,814.0
567,make_payment,2024-01-20,146.0
567,app_open_return,2024-01-19,
568,app_open_initial,2024-02-26,
568,add_money,2024-02-27,659.0
569,app_open_initial,2024-02-09,
569,add_money,2024-02-08,136.0
569,make_payment,2024-02-10,85.0
570,app_open_initial,2024-02-22,
571,app_open_initial,2024-02-12,
572,app_open_initial,2024-02-27,
572,add_money,2024-02-27,241.0
572,make_payment,2024-02-28,16.0
573,app_open_initial,2024-02-09,
573,add_money,2024-02-11,68.0
573,make_payment,2024-02-13,57.0
573,set_up_direct_debit,2024-02-16,
573,app_open_return,2024-02-14,
574,app_open_initial,2024-01-15,
575,app_open_initial,2024-01-05,
575,add_money,2024-01-05,578.0
576,app_open_initial,2024-02-05,
577,app_open_initial,2024-03-28,
577,add_money,2024-03-28,701.0
577,make_payment,2024-03-30,38.0
577,set_up_direct_debit,2024-03-31,
577,app_open_return,2024-03-31,
578,app_open_initial,2024-03-15,
578,add_money,2024-03-17,565.0
578,make_payment,2024-03-18,110.0
579,app_open_initial,2024-01-18,
580,app_open_initial,2024-03-17,
580,add_money,2024-03-18,496.0
580,make_payment,2024-03-21,77.0
580,app_open_return,2024-03-21,
581,app_open_initial,2024-01-10,
582,app_open_initial,2024-03-15,
582,add_money,2024-03-15,801.0
582,make_payment,2024-03-15,90.0
582,app_open_return,2024-03-19,
583,add_money,2024-02-27,459.0
583,app_open_return,2024-03-03,
584,app_open_initial,2024-01-18,
584,app_open_return,2024-01-19,
585,app_open_initial,2024-01-08,
585,add_money,2024-01-08,169.0
586,app_open_initial,2024-02-16,
586,add_money,2024-02-15,492.0
587,app_open_initial,2024-01-14,
587,add_money,2024-01-15,635.0
588,app_open_initial,2024-02-10,
588,add_money,2024-02-11,787.0
588,make_payment,2024-02-14,130.0
589,app_open_initial,2024-02-11,
590,app_open_initial,2024-01-10,
590,add_money,2024-01-11,931.0
590,make_payment,2024-01-12,114.0
591,add_money,2024-02-21,485.0
592,app_open_initial,2024-01-27,
592,add_money,2024-01-30,650.0
592,make_payment,2024-02-01,98.0
593,app_open_initial,2024-03-06,
593,add_money,2024-03-07,870.0
593,make_payment,2024-03-08,61.0
593,app_open_return,2024-03-13,
594,app_open_initial,2024-01-05,
594,add_money,2024-01-08,940.0
594,make_payment,2024-01-10,80.0
595,app_open_initial,2024-01-29,
595,add_money,2024-01-30,688.0
596,app_open_initial,2024-02-07,
596,add_money,2024-02-07,237.0
596,app_open_return,2024-02-12,
597,app_open_initial,2024-02-08,
597,add_money,2024-02-07,742.0
597,make_payment,2024-02-09,110.0
598,app_open_initial,2024-03-23,
598,add_money,2024-03-26,789.0
599,app_open_initial,2024-01-09,
600,app_open_initial,2024-03-05,
600,add_money,2024-03-07,536.0
600,make_payment,2024-03-09,127.0
600,set_up_direct_debit,2024-03-09,
601,app_open_initial,2024-03-26,
601,add_money,2024-03-26,349.0
601,make_payment,2024-03-26,101.0
601,set_up_direct_debit,2024-03-29,
601,app_open_return,2024-03-31,
602,app_open_initial,2024-01-18,
602,add_money,2024-01-18,927.0
602,make_payment,2024-01-20,110.0
603,app_open_initial,2024-03-12,
603,add_money,2024-03-11,120.0
604,add_money,2024-03-29,704.0
604,app_open_return,2024-04-02,
605,app_open_initial,2024-02-15,
605,add_money,2024-02-17,912.0
606,add_money,2024-01-07,150.0
606,make_payment,2024-01-07,57.0
606,set_up_direct_debit,2024-01-09,
606,app_open_return,2024-01-06,
607,app_open_initial,2024-02-05,
607,add_money,2024-02-05,474.0
607,make_payment,2024-02-06,32.0
607,set_up_direct_debit,2024-02-09,
607,app_open_return,2024-02-08,
608,app_open_initial,2024-03-10,
608,add_money,2024-03-10,417.0
609,app_open_initial,2024-02-01,
609,add_money,2024-01-31,495.0
610,app_open_initial,2024-01-19,
610,add_money,2024-01-21,947.0
610,app_open_return,2024-01-26,
611,app_open_initial,2024-03-01,
611,add_money,2024-03-04,100.0
612,app_open_initial,2024-02-24,
612,add_money,2024-02-25,510.0
613,app_open_initial,2024-02-09,
613,add_money,2024-02-10,263.0
614,add_money,2024-03-17,360.0
614,make_payment,2024-03-20,99.0
614,app_open_return,2024-03-21,
